3196	THRB	DGIDB
CCL28	CCR3	DGIDB
CCL2-LPM	CCR2	DGIDB
CCL3	CCR1	DGIDB
CCL3	CCR5	DGIDB
CCL4	CCR1	DGIDB
CCL4	CCR5	DGIDB
CCL5	CCR1	DGIDB
CCL5	CCR3	DGIDB
CCL5	CCR5	DGIDB
CCL5	CXCR3	DGIDB
CCL5	GPR75	DGIDB
CCL7	CCR1	DGIDB
CCL7	CCR2	DGIDB
CCL7	CCR3	DGIDB
CCL7	CCR5	DGIDB
CCL7	CXCR3	DGIDB
CCL8	CCR1	DGIDB
CCL8	CCR2	DGIDB
CCL8	CCR3	DGIDB
CCL8	CCR5	DGIDB
CCP	NAAA	DGIDB
CCPA	ADORA1	DGIDB
CCPA	ADORA2A	DGIDB
CCPA	ADORA2B	DGIDB
CCPA	ADORA3	DGIDB
CCR5 ANTAGONISTS	CCR5	TTD
CCR5 MAB	CCR5	TTD
CCR5 RECEPTOR INHIBITORS	CCR5	TTD
CCR5 TARGETING MONOCLONAL ANTIBODY	CCR5	TTD
CCX025	CCR9	DGIDB
CCX140	CCR2	DGIDB
CCX168	C5AR1	DGIDB
CCX282	CCR9	DRUGBANK
CCX282	CCR9	DGIDB
CCX354	CCR1	DGIDB
CCX832	CMKLR1	DGIDB
CCX915	CCR2	TTD
CCX915	CCR2	DRUGBANK
CCX915	CCR2	DGIDB
CD<SUP>2+</SUP>	ASIC2	DGIDB
CD<SUP>2+</SUP>	CACNA1E	DGIDB
CD<SUP>2+</SUP>	CLCN1	DGIDB
CD<SUP>2+</SUP>	CLCN2	DGIDB
CD<SUP>2+</SUP>	CLCN4	DGIDB
CD<SUP>2+</SUP>	HVCN1	DGIDB
CD<SUP>2+</SUP>	NALCN	DGIDB
CD<SUP>2+</SUP>	PKD2	DGIDB
CD<SUP>2+</SUP>	SCN9A	DGIDB
CD<SUP>2+</SUP>	TRPA1	DGIDB
CD<SUP>2+</SUP>	TRPV6	DGIDB
CD2665	RARG	DGIDB
CD30 LIGAND	TNFRSF8	DGIDB
CD4 RED BLOOD CELL ELECTROINSERTION	CD4	TTD
CD40 LIGAND	CD40	TTD
CD40 LIGAND	CD40	DGIDB
CD-554	ALOX5	TTD
CD564	RARG	DRUGBANK
CD564	RARG	DGIDB
CD-581	ALOX5	TTD
CD666	RARA	DGIDB
CD666	RARB	DGIDB
CD666	RARG	DGIDB
CD70	CD27	DGIDB
CDB-2914	PGR	DRUGBANK
CDDO-ME	PPARG	DGIDB
CDK/CRK INHIBITOR	CDK6	DGIDB
CDK/CRK INHIBITOR	CDK7	DGIDB
CDK/CRK INHIBITOR	GSK3B	DGIDB
CDK1 INHIBITOR	CDK1	DGIDB
CDK1 INHIBITOR (CGP74514A)	CDK1	DGIDB
CDK1/2 INHIBITOR III	CDK1	DGIDB
CDK1/2 INHIBITOR III	CDK2	DGIDB
CDK1/2 INHIBITOR III	FLT1	DGIDB
CDK1/5 INHIBITOR	CDK1	DGIDB
CDK1/5 INHIBITOR	CDK5	DGIDB
CDK1/5 INHIBITOR	GSK3B	DGIDB
CDK2 INHIBITOR III	CDK1	DGIDB
CDK2 INHIBITOR III	CDK2	DGIDB
CDK2 INHIBITOR IV	CDK1	DGIDB
CDK2 INHIBITOR IV	CDK2	DGIDB
CDK2 INHIBITOR IV	CDK4	DGIDB
CDK2 INHIBITOR IV	CDK5	DGIDB
CDK2 INHIBITOR IV	CDK7	DGIDB
CDK2 INHIBITOR IV	EIF2AK2	DGIDB
CDK4 INHIBITOR	CDK1	DGIDB
CDK4 INHIBITOR	CDK2	DGIDB
CDK4 INHIBITOR	CDK4	DGIDB
CDK4 INHIBITOR II	CDK2	DGIDB
CDK4 INHIBITOR II	CDK4	DGIDB
CDK4 INHIBITOR III	CDK2	DGIDB
CDK4 INHIBITOR III	CDK4	DGIDB
CD-NP	NPR2	TTD
CD-NP	NPR2	DGIDB
CDP-1050	RYR1	TTD
CDP323	ITGA4	TTD
CDP323	ITGA4	DRUGBANK
CDP323	ITGA4	DGIDB
CDP-484	IL1B	TTD
CDP6038	IL6	DGIDB
CDP840	PDE4A	TTD
CDP840	PDE4D	TTD
CDP-845	MMP2	TTD
CDP-845	MMP9	TTD
CDP-860	PDGFRA	TTD
CDPPB	GRM5	DGIDB
CDT-FENOFIBRATE	PPARA	TTD
CDX-110	EGFR	DRUGBANK
CDX-301	FLT3	TTD
CE-1037	ELANE	TTD
CE-224535	P2RX7	TTD
CE-326597	CCKAR	TTD
CEA/MUC-1/VF/TRICOM	CEACAM5	DGIDB
CEA/MUC-1/VF/TRICOM	MUC1	DGIDB
CEDIRANIB	CSF1R	DGIDB
CEDIRANIB	FLT1	DGIDB
CEDIRANIB	FLT3	DGIDB
CEDIRANIB	FLT4	DGIDB
CEDIRANIB	KDR	TTD
CEDIRANIB	KDR	DGIDB
CEDIRANIB	KIT	DGIDB
CEDIRANIB	PDGFRA	DGIDB
CEDIRANIB	PDGFRB	DGIDB
CEE-03-320	DRD1	TTD
CEFACETRILE	MRCA	DRUGBANK
CEFACETRILE	MRCB	DRUGBANK
CEFACLOR	NR1I2	DGIDB
CEFACLOR	PBP3	DRUGBANK
CEFACLOR	PBPA	DRUGBANK
CEFADROXIL	NR1I2	DGIDB
CEFADROXIL	PBP1B	DRUGBANK
CEFADROXIL	PBP3	DRUGBANK
CEFADROXIL	PBPA	DRUGBANK
CEFADROXIL	PENA	DRUGBANK
CEFALOTIN	AMPC	DRUGBANK
CEFALOTIN	PBP1B	DRUGBANK
CEFALOTIN	PBP2A	DRUGBANK
CEFALOTIN	PBP3	DRUGBANK
CEFALOTIN	PBPA	DRUGBANK
CEFALOTIN	PENA	DRUGBANK
CEFAMANDOLE	PBPA	DRUGBANK
CEFAPIRIN	PBPA	DRUGBANK
CEFAZOLIN	FTSI	DRUGBANK
CEFAZOLIN	MRCA	DRUGBANK
CEFAZOLIN	MRCB	DRUGBANK
CEFAZOLIN	MRDA	DRUGBANK
CEFAZOLIN	PBPC	DRUGBANK
CEFAZOLIN	PON1	DRUGBANK
CEFAZOLIN	PON1	DGIDB
CEFDINIR	MPO	DRUGBANK
CEFDINIR	MPO	DGIDB
CEFDINIR	PBP3	DRUGBANK
CEFDINIR	PENA	DRUGBANK
CEFDITOREN	PBPA	DRUGBANK
CEFDITOREN	PENA	DRUGBANK
CEFEPIME	FTSI	DRUGBANK
CEFEPIME	MRDA	DRUGBANK
CEFEPIME	PBPA	DRUGBANK
CEFEPIME	PBPB	DRUGBANK
CEFIXIME	MRDA	DRUGBANK
CEFMENOXIME	FTSI	DRUGBANK
CEFMENOXIME	PBPA	DRUGBANK
CEFMETAZOLE	DACA	DRUGBANK
CEFMETAZOLE	DACC	DRUGBANK
CEFMETAZOLE	FTSI	DRUGBANK
CEFMETAZOLE	MECA	DRUGBANK
CEFMETAZOLE	MRCA	DRUGBANK
CEFMETAZOLE	MRCB	DRUGBANK
CEFONICID	DACB	DRUGBANK
CEFONICID	FTSI	DRUGBANK
CEFONICID	MRCA	DRUGBANK
CEFONICID	MRCB	DRUGBANK
CEFONICID	MRDA	DRUGBANK
CEFOPERAZONE	DACA	DRUGBANK
CEFOPERAZONE	DACB	DRUGBANK
CEFOPERAZONE	DACC	DRUGBANK
CEFOPERAZONE	FTSI	DRUGBANK
CEFOPERAZONE	MRCA	DRUGBANK
CEFOPERAZONE	MRCB	DRUGBANK
CEFOPERAZONE	MRDA	DRUGBANK
CEFOPERAZONE	PONB	DRUGBANK
CEFORANIDE	PBPA	DRUGBANK
CEFOTAXIME	ALB	DRUGBANK
CEFOTAXIME	PBP1B	DRUGBANK
CEFOTAXIME	PBP2A	DRUGBANK
CEFOTAXIME	PBPA	DRUGBANK
CEFOTAXIME	PBPC	DRUGBANK
CEFOTAXIME	PENA	DRUGBANK
CEFOTAXIME	SLC15A1	DRUGBANK
CEFOTAXIME	SLC15A2	DRUGBANK
CEFOTAXIME	SLC22A11	DRUGBANK
CEFOTAXIME	SLC22A6	DRUGBANK
CEFOTAXIME	SLC22A7	DRUGBANK
CEFOTAXIME	SLC22A8	DRUGBANK
CEFOTETAN	PBP3	DRUGBANK
CEFOTIAM	PBPA	DRUGBANK
CEFOXITIN	DACA	DRUGBANK
CEFOXITIN	DACB	DRUGBANK
CEFOXITIN	DACC	DRUGBANK
CEFOXITIN	FTSI	DRUGBANK
CEFOXITIN	MRCA	DRUGBANK
CEFOXITIN	MRCB	DRUGBANK
CEFOXITIN	PBP1B	DRUGBANK
CEFOXITIN	PBP2A	DRUGBANK
CEFOXITIN	PBP3	DRUGBANK
CEFOXITIN	PBPA	DRUGBANK
CEFOXITIN	PBPG	DRUGBANK
CEFOXITIN	PENA	DRUGBANK
CEFPIRAMIDE	DACC	DRUGBANK
CEFPIRAMIDE	FTSI	DRUGBANK
CEFPIRAMIDE	MECA	DRUGBANK
CEFPIRAMIDE	MRCA	DRUGBANK
CEFPIRAMIDE	MRCB	DRUGBANK
CEFPIRAMIDE	PONB	DRUGBANK
CEFPODOXIME	FTSI	DRUGBANK
CEFPROZIL	PBPX	DRUGBANK
CEFPROZIL	PENA	DRUGBANK
CEFPROZIL	PONA	DRUGBANK
CEFRADINE	MRCA	DRUGBANK
CEFRADINE	NR1I2	DGIDB
CEFROXADINE	MRCB	DRUGBANK
CEFTAZIDIME	FTSI	DRUGBANK
CEFTAZIDIME	MRCA	DRUGBANK
CEFTAZIDIME	MRCB	DRUGBANK
CEFTAZIDIME	MRDA	DRUGBANK
CEFTAZIDIME	PBP3	DRUGBANK
CEFTAZIDIME	PBPA	DRUGBANK
CEFTAZIDIME	PBPG	DRUGBANK
CEFTAZIDIME	PONB	DRUGBANK
CEFTIBUTEN	FTSI	DRUGBANK
CEFTIBUTEN	MRCA	DRUGBANK
CEFTIBUTEN	MRCB	DRUGBANK
CEFTIBUTEN	MRDA	DRUGBANK
CEFTIZOXIME	FTSI	DRUGBANK
CEFTIZOXIME	MECA	DRUGBANK
CEFTIZOXIME	MRCA	DRUGBANK
CEFTIZOXIME	MRCB	DRUGBANK
CEFTOBIPROLE	FTSI	DRUGBANK
CEFTOBIPROLE	MECA	DRUGBANK
CEFTOBIPROLE	PBPX	DRUGBANK
CEFTOLOZANE	PBPB	DRUGBANK
CEFTOLOZANE	PONB	DRUGBANK
CEFTRIAXONE	PENA	DRUGBANK
CEFTRIAXONE	SLC15A1	DRUGBANK
CEFTRIAXONE	SLC22A11	DRUGBANK
CEFTRIAXONE	SLC22A6	DRUGBANK
CEFTRIAXONE	SLC22A8	DRUGBANK
CEFUROXIME	NR1I2	DGIDB
CEFUROXIME	PBPA	DRUGBANK
CELASTROL	IL1B	TTD
CELASTROL	IL1B	DGIDB
CELASTROL	TNF	TTD
CELASTROL	TNF	DGIDB
CELECOXIB	ATP2A1	DGIDB
CELECOXIB	ATP2A2	DGIDB
CELECOXIB	ATP2A3	DGIDB
CELECOXIB	BCAR1	DGIDB
CELECOXIB	CA12	DGIDB
CELECOXIB	CA2	DRUGBANK
CELECOXIB	CA3	DRUGBANK
CELECOXIB	CA9	DGIDB
CELECOXIB	CACNA1A	DGIDB
CELECOXIB	CACNA1B	DGIDB
CELECOXIB	CACNA1C	DGIDB
CELECOXIB	CACNA1D	DGIDB
CELECOXIB	CACNA1E	DGIDB
CELECOXIB	CACNA1F	DGIDB
CELECOXIB	CACNA1G	DGIDB
CELECOXIB	CACNA1H	DGIDB
CELECOXIB	CACNA1I	DGIDB
CELECOXIB	CACNA1S	DGIDB
CELECOXIB	CACNA2D1	DGIDB
CELECOXIB	CACNA2D2	DGIDB
CELECOXIB	CACNA2D3	DGIDB
CELECOXIB	CACNA2D4	DGIDB
CELECOXIB	CACNB1	DGIDB
CELECOXIB	CACNB2	DGIDB
CELECOXIB	CACNB3	DGIDB
CELECOXIB	CACNB4	DGIDB
CELECOXIB	CASP3	DGIDB
CELECOXIB	CASP9	DGIDB
CELECOXIB	CDKN1A	DGIDB
CELECOXIB	CDKN1B	DGIDB
CELECOXIB	CTNNB1	DGIDB
CELECOXIB	CYP2D6	DGIDB
CELECOXIB	CYP3A4	DGIDB
CELECOXIB	DDIT3	DGIDB
CELECOXIB	IGFBP3	DGIDB
CELECOXIB	KCNQ1	DGIDB
CELECOXIB	KCNQ2	DGIDB
CELECOXIB	KCNQ3	DGIDB
CELECOXIB	KCNQ4	DGIDB
CELECOXIB	KCNQ5	DGIDB
CELECOXIB	MMP9	DGIDB
CELECOXIB	PDK1	DGIDB
CELECOXIB	PDPK1	DRUGBANK
CELECOXIB	PDPK1	DGIDB
CELECOXIB	PPARG	DGIDB
CELECOXIB	PTGS1	DGIDB
CELECOXIB	PTGS2	TTD
CELECOXIB	PTGS2	DRUGBANK
CELECOXIB	PTGS2	DGIDB
CELECOXIB	VEGFA	DGIDB
CELGOSIVIR	GAA	TTD
CELGOSIVIR	GAA	DGIDB
CELIPROLOL	ABCB1	DGIDB
CELIPROLOL	ADRB1	DRUGBANK
CELIPROLOL	ADRB2	DRUGBANK
CELLOBIOSE	CEL5A	DRUGBANK
CELLOBIOSE	CELCCG	DRUGBANK
CELLOTETRAOSE	CBHA	DRUGBANK
CEMADOTIN HYDROCHLORIDE	TUBB	TTD
CENDERITIDE	NPR1	TTD
CENDERITIDE	NPR1	DGIDB
CENESTIN	ESR1	TTD
CENICRIVIROC	CCR5	TTD
CENICRIVIROC	CCR5	DGIDB
CEP-11981	FLT1	TTD
CEP-1347	MAPK12	DRUGBANK
CEP-2563	PDGFRA	TTD
CEP-37251	TNFSF11	TTD
CEP-37251	TNFSF11	DGIDB
CEP-4186	VDR	TTD
CEP-427	NGFR	TTD
CEP-7055	KDR	TTD
CEP-7055	KDR	DGIDB
CEP-7055	TEK	TTD
CEP-7055	TEK	DGIDB
CEP-751	RET	TTD
CEP-9722	PARP1	TTD
CEPHALEXIN	NR1I2	DGIDB
CEPHALEXIN	PBP1B	DRUGBANK
CEPHALEXIN	PBP2A	DRUGBANK
CEPHALEXIN	PBP3	DRUGBANK
CEPHALEXIN	PBPA	DRUGBANK
CEPHALEXIN	PENA	DRUGBANK
CEPHALOSPORIN C	PBP1B	DRUGBANK
CEPHALOSPORIN C	PBP2A	DRUGBANK
CEPHALOSPORIN C	PBP3	DRUGBANK
CEPHALOSPORIN C	PBPA	DRUGBANK
CEPHALOSPORIN C	PENA	DRUGBANK
CEPHALOTHIN GROUP	BLA	DRUGBANK
CEQ508	CTNNB1	DGIDB
CER-001	APOA1	DGIDB
CER-002	PPARD	DGIDB
CERC-301	GRIN2B	TTD
CERDULATINIB	SYK	TTD
CERE-110	NGF	DGIDB
CERITINIB	ALK	DRUGBANK
CERITINIB	ALK	DGIDB
CERIVASTATIN	CYP3A4	DGIDB
CERIVASTATIN	CYP3A5	DGIDB
CERIVASTATIN	HMGCR	TTD
CERIVASTATIN	HMGCR	DRUGBANK
CERIVASTATIN	HMGCR	DGIDB
CERIVASTATIN	RYR2	DGIDB
CERIVASTATIN	SLCO1B1	DGIDB
CERLAPIRDINE	HTR6	DGIDB
CERLIPONASE ALFA	IGF2R	DRUGBANK
CERONAPRIL	ACE	TTD
CERTOLIZUMAB	TNF	TTD
CERTOLIZUMAB	TNF	DGIDB
CERTOLIZUMAB PEGOL	TNF	TTD
CERTOLIZUMAB PEGOL	TNF	DRUGBANK
CERTOLIZUMAB PEGOL	TNF	DGIDB
CERTOPARIN SODIUM	F10	TTD
CERULENIN	FABB	DRUGBANK
CERULENIN	FABF	DRUGBANK
CERULENIN	FABH	DRUGBANK
CERULENIN	FAS	DGIDB
CERULENIN	FASN	TTD
CERULENIN	FASN	DRUGBANK
CERULENIN	FASN	DGIDB
CERULETIDE	CCKAR	DRUGBANK
CERULETIDE	CCKAR	DGIDB
CERULETIDE	CCKBR	TTD
CERULETIDE	CCKBR	DGIDB
CETAMOLOL	ADRB1	TTD
CETHRIN	ROCK1	TTD
CETHRIN	ROCK1	DGIDB
CETI-1	CETP	TTD
CETILISTAT	PNLIP	DGIDB
CETIRIZINE	HRH1	TTD
CETIRIZINE	HRH1	DRUGBANK
CETIRIZINE	HRH1	DGIDB
CETRIMONIUM	CMAA1	DRUGBANK
CETRIMONIUM	MMAA2	DRUGBANK
CETRORELIX	GNRHR	TTD
CETRORELIX	GNRHR	DRUGBANK
CETRORELIX	GNRHR	DGIDB
CETRORELIX	LHCGR	DRUGBANK
CETRORELIX	LHCGR	DGIDB
CETUGEX	EGFR	TTD
CETUXIMAB	C1QA	DRUGBANK
CETUXIMAB	C1QA	DGIDB
CETUXIMAB	C1QB	DRUGBANK
CETUXIMAB	C1QB	DGIDB
CETUXIMAB	C1QC	DRUGBANK
CETUXIMAB	C1QC	DGIDB
CETUXIMAB	C1R	DRUGBANK
CETUXIMAB	C1R	DGIDB
CETUXIMAB	C1S	DRUGBANK
CETUXIMAB	C1S	DGIDB
CETUXIMAB	DPYD	DGIDB
CETUXIMAB	EGF	DGIDB
CETUXIMAB	EGFR	TTD
CETUXIMAB	EGFR	DRUGBANK
CETUXIMAB	EGFR	DGIDB
CETUXIMAB	FCGR1A	DRUGBANK
CETUXIMAB	FCGR1A	DGIDB
CETUXIMAB	FCGR2A	DRUGBANK
CETUXIMAB	FCGR2A	DGIDB
CETUXIMAB	FCGR2B	DRUGBANK
CETUXIMAB	FCGR2B	DGIDB
CETUXIMAB	FCGR2C	DRUGBANK
CETUXIMAB	FCGR2C	DGIDB
CETUXIMAB	FCGR3A	DRUGBANK
CETUXIMAB	FCGR3A	DGIDB
CETUXIMAB	FCGR3B	DRUGBANK
CETUXIMAB	FCGR3B	DGIDB
CETUXIMAB	KRAS	DGIDB
CETUXIMAB	PTEN	DGIDB
CEVIMELINE	CHRM1	DRUGBANK
CEVIMELINE	CHRM1	DGIDB
CEVIMELINE	CHRM3	TTD
CEVIMELINE	CHRM3	DRUGBANK
CEVIMELINE	CHRM3	DGIDB
CEVIMELINE	CYP2D6	DGIDB
CF101	ADORA3	TTD
CF101	ADORA3	DGIDB
CF-101	ADORA3	DRUGBANK
CF-101	ADORA3	DGIDB
CF102	ADORA3	TTD
CF102	ADORA3	DGIDB
CF-102	ADORA3	DGIDB
CF502	ADORA3	TTD
CF502	ADORA3	DGIDB
CF602	ADORA3	TTD
CF602	ADORA3	DGIDB
CFG920	CYP17A1	TTD
CFMMC	GRM1	DGIDB
CFMTI	GRM1	DGIDB
CFTR<SUB>INH</SUB>-172	CFTR	DGIDB
CG0070	CSF2RA	DGIDB
CG100649	CA1	DGIDB
CG100649	PTGS2	DGIDB
CGEN-855A	FPR2	DGIDB
CGEN-856	MAS1	DGIDB
CGEN-857	MAS1	DGIDB
CGM097	MDM2	TTD
CGM097	TP53	TTD
CGMP	AQP1	DGIDB
CGMP	CNGA1	DGIDB
CGMP	CNGA3	DGIDB
CGMP	PDE2A	DGIDB
CGMP	PDE3A	DGIDB
CGMP	PDE3B	DGIDB
CGP 12177	ADRB1	DGIDB
CGP 12177	ADRB2	DGIDB
CGP 12177	ADRB3	DGIDB
CGP 20712A	ADRB1	DGIDB
CGP 20712A	ADRB3	DGIDB
CGP 23996	SSTR1	DGIDB
CGP 23996	SSTR2	DGIDB
CGP 23996	SSTR3	DGIDB
CGP 23996	SSTR4	DGIDB
CGP 23996	SSTR5	DGIDB
CGP 47656	GABBR1	DGIDB
CGP-28014	COMT	TTD
CGP-29030A	GABBR2	TTD
CGP-35348	GABBR2	TTD
CGP37849	GRIN2A	DGIDB
CGP37849	GRIN2B	DGIDB
CGP37849	GRIN2C	DGIDB
CGP37849	GRIN2D	DGIDB
CGP-38560A	REN	TTD
CGP42112	AGTR2	DGIDB
CGP-44826	CYSLTR1	TTD
CGP-49823	TACR1	TTD
CGP-49870	AGTR1	TTD
CGP-52411	EGFR	TTD
CGP53353	PRKCB	DGIDB
CGP-53716	PDGFRA	TTD
CGP-57698	CYSLTR1	TTD
CGP-60474	CDK1	TTD
CGP71683A	NPY5R	TTD
CGP71683A	NPY5R	DGIDB
CGP-71683A	NPY5R	TTD
CGRP	CALCA	TTD
CGRP	CALCRL	DGIDB
CGS 15943	ADORA1	DGIDB
CGS 15943	ADORA2A	DGIDB
CGS 15943	ADORA2B	DGIDB
CGS 15943	ADORA3	DGIDB
CGS 21680	ADORA1	DGIDB
CGS 21680	ADORA2A	DGIDB
CGS 21680	ADORA2B	DGIDB
CGS 21680	ADORA3	DGIDB
CGS 24012	ADORA2A	DGIDB
CGS-12066	HTR1B	DGIDB
CGS-12066	HTR1D	DGIDB
CGS-12066	HTR2A	DGIDB
CGS-12066	HTR2B	DGIDB
CGS-12066	HTR2C	DGIDB
CGS-12066B	HTR1A	TTD
CGS-13080	TBXAS1	TTD
CGS-15943	ADORA1	TTD
CGS-15943	ADORA2A	TTD
CGS-15943	ADORA2B	TTD
CGS-15943	ADORA3	TTD
CGS-18102A	HTR1A	TTD
CGS-19480A	HTR1A	TTD
CGS-21680	ADORA1	TTD
CGS-21680	ADORA2A	TTD
CGS-21680	ADORA3	TTD
CGS-22652	TBXAS1	TTD
CGS-22745	ALOX5	TTD
CGS-26529	ALOX5	TTD
CGS-27023A	MMP14	TTD
CGS-30440	ACE	TTD
CGS-30440	MME	TTD
CGS-32359	C5	TTD
CGS-8216	GABRA1	TTD
CGS-8216	GABRB2	TTD
CGS-8216	GABRG2	TTD
CGX-1160	NTSR1	TTD
CH 275	SSTR1	DGIDB
CH-1504	DHFR	DGIDB
CH-2874	PDE4D	TTD
CH-3442	PDE4D	TTD
CH-3697	PDE4D	TTD
CH-4139	PDE4D	TTD
CH-422	PDE4D	TTD
CH5132799	MTOR	DGIDB
CH5132799	PIK3CA	DGIDB
CH5132799	PIK3CB	DGIDB
CH5132799	PIK3CD	DGIDB
CH5132799	PIK3CG	DGIDB
CH-5132799	PIK3CG	TTD
CH5424802	ALK	DGIDB
CH-673	PDE4D	TTD
CH-928	PDE4D	TTD
CHAP-15	HDAC1	TTD
CHAP-15	HDAC1	DGIDB
CHARYBDOTOXIN	KCNA10	DGIDB
CHARYBDOTOXIN	KCNA3	DGIDB
CHARYBDOTOXIN	KCNA6	DGIDB
CHARYBDOTOXIN	KCNMA1	DGIDB
CHARYBDOTOXIN	KCNN4	DGIDB
CHARYBDOTOXIN	KCNT1	DGIDB
CHARYBDOTOXIN	KCNT2	DGIDB
CHARYBDOTOXIN	KCNU1	DGIDB
CHARYBDOTOXIN-GLU32 ANALOG	KCNN4	DGIDB
CHELASE	PCNA	TTD
CHELERYTHRINE	P2RX7	DGIDB
CHELERYTHRINE	PRKCE	DGIDB
CHEMBL2109402	ERBB3	DGIDB
CHEMERIN	CMKLR1	DGIDB
CHEMERIN	GPR1	DGIDB
CHEMERIN C-TERMINAL PEPTIDE	CMKLR1	DGIDB
CHEMERIN C-TERMINAL PEPTIDE	GPR1	DGIDB
CHENODEOXYCHOLIC ACID	AKR1C2	DRUGBANK
CHENODEOXYCHOLIC ACID	FPR1	DGIDB
CHENODEOXYCHOLIC ACID	GPBAR1	DGIDB
CHENODEOXYCHOLIC ACID	NR1H4	DRUGBANK
CHENODEOXYCHOLIC ACID	NR1H4	DGIDB
CHENODEOXYCHOLIC ACID	NR1I2	DRUGBANK
CHF 4227	ESR1	DRUGBANK
CHF 4227	ESR1	DGIDB
CHF 4227	ESR2	DRUGBANK
CHF 4227	ESR2	DGIDB
CHF 6001	PDE4A	DGIDB
CHF 6001	PDE4B	DGIDB
CHF-1512	DDC	DRUGBANK
CHF-3381	MAOA	TTD
CHF-3381	MAOB	TTD
CHF-3381	MAOB	DGIDB
CHF-4227	ESR1	TTD
CHF-5074	PSEN1	DGIDB
CHI LOB 7/4	CD40	TTD
CHIDAMIDE	HDAC1	DGIDB
CHIDAMIDE	HDAC10	DGIDB
CHIDAMIDE	HDAC2	DGIDB
CHIDAMIDE	HDAC3	DGIDB
CHIPS	C5AR1	DGIDB
CHIR-01020	MC4R	TTD
CHIR-01020	MC4R	DGIDB
CHIR-265	BRAF	DGIDB
CHIR-265	KDR	DGIDB
CHIR-265	RAF1	DGIDB
CHITOTRIOSE	LYZ	DRUGBANK
CHITOTRIOSE	LYZ	DGIDB
CHK1 INHIBITOR	CHEK1	TTD
CHK2 INHIBITOR II	CHEK2	DGIDB
CHLAMYDOCIN	HDAC1	TTD
CHLAMYDOCIN	HDAC1	DGIDB
CHLOPHEDIANOL	HRH1	TTD
CHLOPHEDIANOL	HRH1	DGIDB
CHLORAMBUCIL	ABCB1	DGIDB
CHLORAMPHENICOL	CD55	DRUGBANK
CHLORAMPHENICOL	CD55	DGIDB
CHLORAMPHENICOL	CYP2C19	DGIDB
CHLORAMPHENICOL	DRAA	DRUGBANK
CHLORAMPHENICOL	RPLP	DRUGBANK
CHLORAMPHENICOL SUCCINATE	DRAA	DRUGBANK
CHLORCYCLIZINE	HRH1	DRUGBANK
CHLORDIAZEPOXIDE	GABRA1	DRUGBANK
CHLORDIAZEPOXIDE	GABRA1	DGIDB
CHLORDIAZEPOXIDE	GABRA2	DRUGBANK
CHLORDIAZEPOXIDE	GABRA2	DGIDB
CHLORDIAZEPOXIDE	GABRA3	DRUGBANK
CHLORDIAZEPOXIDE	GABRA3	DGIDB
CHLORDIAZEPOXIDE	GABRA4	DRUGBANK
CHLORDIAZEPOXIDE	GABRA4	DGIDB
CHLORDIAZEPOXIDE	GABRA5	DRUGBANK
CHLORDIAZEPOXIDE	GABRA5	DGIDB
CHLORDIAZEPOXIDE	GABRA6	DRUGBANK
CHLORDIAZEPOXIDE	GABRA6	DGIDB
CHLORDIAZEPOXIDE	GABRB1	DRUGBANK
CHLORDIAZEPOXIDE	GABRB1	DGIDB
CHLORDIAZEPOXIDE	GABRB2	DRUGBANK
CHLORDIAZEPOXIDE	GABRB2	DGIDB
CHLORDIAZEPOXIDE	GABRB3	DRUGBANK
CHLORDIAZEPOXIDE	GABRB3	DGIDB
CHLORDIAZEPOXIDE	GABRD	DRUGBANK
CHLORDIAZEPOXIDE	GABRD	DGIDB
CHLORDIAZEPOXIDE	GABRE	DRUGBANK
CHLORDIAZEPOXIDE	GABRE	DGIDB
CHLORDIAZEPOXIDE	GABRG1	DRUGBANK
CHLORDIAZEPOXIDE	GABRG1	DGIDB
CHLORDIAZEPOXIDE	GABRG2	DRUGBANK
CHLORDIAZEPOXIDE	GABRG2	DGIDB
CHLORDIAZEPOXIDE	GABRG3	DRUGBANK
CHLORDIAZEPOXIDE	GABRG3	DGIDB
CHLORDIAZEPOXIDE	GABRP	DRUGBANK
CHLORDIAZEPOXIDE	GABRP	DGIDB
CHLORDIAZEPOXIDE	GABRQ	DRUGBANK
CHLORDIAZEPOXIDE	GABRQ	DGIDB
CHLORDIAZEPOXIDE	GABRR1	DGIDB
CHLORDIAZEPOXIDE	GABRR2	DGIDB
CHLORDIAZEPOXIDE	GABRR3	DGIDB
CHLORIDE	CA2	TTD
CHLORMERODRIN	ALDH5A1	TTD
CHLORMERODRIN	ALDH5A1	DRUGBANK
CHLORMERODRIN	ALDH5A1	DGIDB
CHLORMERODRIN	SLC12A1	DRUGBANK
CHLORMERODRIN	SLC12A1	DGIDB
CHLORMEZANONE	TSPO	TTD
CHLORMEZANONE	TSPO	DRUGBANK
CHLORMEZANONE	TSPO	DGIDB
CHLOROBENZYLIDENE MALONONITRILE	TRPA1	DGIDB
CHLOROBUTANOL	KCNH2	DRUGBANK
CHLOROPHYLL A	BLM	DRUGBANK
CHLOROPICRIN	TRPA1	DGIDB
CHLOROPROCAINE	ATP1A1	TTD
CHLOROPROCAINE	ATP1A1	DGIDB
CHLOROPROCAINE	CHRNA10	DRUGBANK
CHLOROPROCAINE	CHRNA10	DGIDB
CHLOROPROCAINE	GRIN3A	DRUGBANK
CHLOROPROCAINE	GRIN3A	DGIDB
